Datazone,dist_km,indicator,rank
S01009920,0.14213542674565383,Income_Domain,4821.0
S01009921,0.27396889536012525,Income_Domain,4457.0
S01009922,0.47715574554969153,Income_Domain,5129.0
S01009923,0.5743924803316867,Income_Domain,3687.0
S01009924,0.5191198482179001,Income_Domain,2815.0
S01009925,0.6884038609318238,Income_Domain,4441.5
S01009926,0.6832140249591071,Income_Domain,3627.5
S01009927,0.8465592768012875,Income_Domain,2797.0
S01009928,0.5407737499841119,Income_Domain,5810.0
S01009929,0.30887457895755477,Income_Domain,4758.0
S01009930,0.32730008814847295,Income_Domain,3521.0
S01009931,0.725556910725972,Income_Domain,5797.0
S01009932,0.6728230583762428,Income_Domain,3484.0
S01009933,0.24481298989480174,Income_Domain,525.0
S01009934,0.41479025446646084,Income_Domain,4331.0
S01009935,0.08221564267807653,Income_Domain,129.0
S01009936,0.2564801123424632,Income_Domain,593.0
S01009937,0.7798779747885098,Income_Domain,1948.0
S01009938,0.41473294696583285,Income_Domain,752.0
S01009939,0.47899022713576206,Income_Domain,103.0
S01009940,0.2688431640540524,Income_Domain,82.0
S01009941,0.4676766227038076,Income_Domain,2559.0
S01009942,0.7153607141892405,Income_Domain,491.0
S01009943,0.4916267091175721,Income_Domain,126.0
S01009944,1.0541991405533864,Income_Domain,1765.5
S01009945,0.4942480159892282,Income_Domain,406.0
S01009946,0.36336182699911956,Income_Domain,1625.0
S01009947,0.8408938489316247,Income_Domain,1832.0
S01009948,0.6138335724461097,Income_Domain,313.0
S01009949,0.5277596978131394,Income_Domain,1804.0
S01009950,1.227315911735807,Income_Domain,6081.0
S01009951,1.0513268332299721,Income_Domain,6369.0
S01009952,0.6352248166905842,Income_Domain,4571.0
S01009953,0.744133931977481,Income_Domain,4009.0
S01009954,0.7041329286598232,Income_Domain,2033.0
S01009955,0.6316572403453382,Income_Domain,2309.0
S01009956,1.0084255680822058,Income_Domain,2094.5
S01009957,0.9644629327521305,Income_Domain,6013.0
S01009958,0.6339969107926572,Income_Domain,6116.0
S01009959,1.2556506760214212,Income_Domain,5755.5
S01009960,1.0986476938756458,Income_Domain,4089.0
S01009961,0.8091601673261068,Income_Domain,4074.0
S01009962,0.8386461179476253,Income_Domain,3167.5
S01009963,0.6200328508630816,Income_Domain,6026.0
S01009964,0.3133886870727136,Income_Domain,4598.0
S01009965,0.5301105991158567,Income_Domain,5011.0
S01009966,0.7479997194887542,Income_Domain,6257.0
S01009967,0.5537271579928972,Income_Domain,4870.0
S01009968,0.8945709757575359,Income_Domain,4029.5
S01009969,1.2528577802013905,Income_Domain,5926.0
S01009970,0.38488699177127,Income_Domain,187.0
S01009971,0.10361677200556306,Income_Domain,494.0
S01009972,0.3694717438622203,Income_Domain,1699.5
S01009973,0.2001164517248448,Income_Domain,2591.5
S01009974,0.24919113258967884,Income_Domain,161.0
S01009975,0.3790210653464076,Income_Domain,16.0
S01009976,0.12465936028376602,Income_Domain,29.0
S01009977,0.1903772409958669,Income_Domain,28.0
S01009978,0.5202155979778411,Income_Domain,143.0
S01009979,0.44393616150388193,Income_Domain,172.0
S01009980,0.37532064610497556,Income_Domain,35.0
S01009981,0.17665229024992385,Income_Domain,196.0
S01009982,0.7595774998796164,Income_Domain,779.0
S01009983,0.5237296015808159,Income_Domain,72.0
S01009984,0.5888983607671338,Income_Domain,692.0
S01009985,0.30611708163484114,Income_Domain,54.0
S01009986,0.6573470681946048,Income_Domain,47.0
S01009987,0.5326172584434338,Income_Domain,509.0
S01009988,0.6968794143219055,Income_Domain,135.0
S01009989,0.7670202708642765,Income_Domain,2503.0
S01009990,0.9385766467160147,Income_Domain,2782.0
S01009991,0.7714697066245625,Income_Domain,2340.0
S01009992,0.5494656253502241,Income_Domain,401.0
S01009993,1.1693199627875581,Income_Domain,3067.0
S01009994,1.0901454559039956,Income_Domain,3564.0
S01009995,1.353808145856665,Income_Domain,3452.0
S01009996,1.0069507139125649,Income_Domain,2252.0
S01009997,1.3530880095345894,Income_Domain,3203.0
S01009998,0.7871495588730024,Income_Domain,4017.5
S01009999,0.9828287935737487,Income_Domain,4619.0
S01010000,0.6685105786881904,Income_Domain,3568.0
S01010001,1.0698147341228867,Income_Domain,2478.0
S01010002,0.4761355923365845,Income_Domain,3149.0
S01010003,0.6774857539749601,Income_Domain,4473.0
S01010004,0.6621796412779323,Income_Domain,4989.0
S01010005,0.5071084025835629,Income_Domain,2134.0
S01010006,0.521557237074569,Income_Domain,2278.0
S01010007,0.6285669070671686,Income_Domain,4154.0
S01010008,0.24495321251122035,Income_Domain,3011.0
S01010009,0.3678683059245996,Income_Domain,1955.0
S01010010,0.43917659573086537,Income_Domain,4083.0
S01010011,0.45503102970169274,Income_Domain,956.0
S01010012,0.5366696958648877,Income_Domain,4053.0
S01010013,0.3840934269585704,Income_Domain,1676.0
S01010014,0.40067177197197423,Income_Domain,2756.0
S01010015,0.23514908121054634,Income_Domain,3714.0
S01010016,0.7796199033782956,Income_Domain,1183.0
S01010017,0.7920405705881226,Income_Domain,632.0
S01010018,0.489585580999922,Income_Domain,1086.0
S01010019,0.5715573068492982,Income_Domain,80.0
S01010020,0.4090468018369614,Income_Domain,1360.0
S01010021,0.23912515652761251,Income_Domain,498.0
S01010022,0.5604265306289634,Income_Domain,1691.0
S01010023,0.08602062018125166,Income_Domain,11.0
S01010024,0.507195590777794,Income_Domain,568.0
S01010025,0.17994843356825097,Income_Domain,346.0
S01010026,0.4146142126081617,Income_Domain,531.0
S01010027,0.3802554576673845,Income_Domain,1544.0
S01010028,0.3172062399071402,Income_Domain,427.0
S01010029,0.28343746878747805,Income_Domain,182.0
S01010030,0.19851568653282323,Income_Domain,2607.0
S01010031,0.0941314050686408,Income_Domain,3424.0
S01010032,0.07472463126031574,Income_Domain,2445.0
S01010033,0.2038258421933298,Income_Domain,704.0
S01010034,0.16831191405315002,Income_Domain,734.0
S01010035,0.17376372606801688,Income_Domain,4685.5
S01010036,0.06225950652214782,Income_Domain,6769.0
S01010037,0.06916663811758314,Income_Domain,154.0
S01010038,0.22562703598202136,Income_Domain,535.0
S01010039,0.09958335058227977,Income_Domain,4498.0
S01010040,0.4763013596835787,Income_Domain,3736.0
S01010041,0.12536327564754768,Income_Domain,2028.0
S01010042,0.16103918121606114,Income_Domain,1977.0
S01010043,0.14423401366444352,Income_Domain,510.0
S01010044,0.37586995682999846,Income_Domain,897.0
S01010045,0.42342486369014215,Income_Domain,86.0
S01010046,0.07684114584835065,Income_Domain,57.0
S01010047,0.41818155936141493,Income_Domain,24.0
S01010048,0.22785238778538416,Income_Domain,326.0
S01010049,0.07178957062185813,Income_Domain,231.0
S01010050,0.11657359230964998,Income_Domain,420.0
S01010051,0.18378191581483125,Income_Domain,239.0
S01010052,0.33535133949855833,Income_Domain,666.0
S01010053,0.4281296787859073,Income_Domain,691.0
S01010054,0.3533760015203623,Income_Domain,92.0
S01010055,0.29909289010835416,Income_Domain,195.0
S01010056,0.13844312163877137,Income_Domain,120.0
S01010057,0.32463609535808396,Income_Domain,609.0
S01010058,0.274812226527469,Income_Domain,700.0
S01010059,0.3746088553312433,Income_Domain,2054.0
S01010060,0.17319144763918295,Income_Domain,880.0
S01010061,0.3354312403491747,Income_Domain,2615.0
S01010062,0.22030868842216744,Income_Domain,328.0
S01010063,0.18696965886244687,Income_Domain,277.0
S01010064,0.21637506594141628,Income_Domain,1436.0
S01010065,0.341602524268946,Income_Domain,445.0
S01010066,0.23616167219592388,Income_Domain,366.0
S01010067,0.4474191226327094,Income_Domain,116.0
S01010068,0.3591505972587938,Income_Domain,2029.0
S01010069,0.26875558349235984,Income_Domain,3552.0
S01010070,0.22293289445095807,Income_Domain,4799.0
S01010071,0.4162358909860133,Income_Domain,2434.0
S01010072,0.6256247154010842,Income_Domain,2146.0
S01010073,0.8400664094747257,Income_Domain,3480.0
S01010074,0.08043278102132673,Income_Domain,3524.0
S01010075,0.50433737967279,Income_Domain,2060.0
S01010076,0.4010577104667245,Income_Domain,1819.0
S01010077,0.25219015610786616,Income_Domain,849.0
S01010078,0.48019725746813735,Income_Domain,4933.0
S01010079,0.6253927395412839,Income_Domain,5989.0
S01010080,0.46681046001023446,Income_Domain,5667.0
S01010081,0.2072105895954802,Income_Domain,4623.0
S01010082,0.5240144575384145,Income_Domain,3627.5
S01010083,0.24898352039821225,Income_Domain,1218.0
S01010084,0.40213321285164794,Income_Domain,879.0
S01010085,0.6354864864815325,Income_Domain,4335.0
S01010086,0.20575909364068823,Income_Domain,507.0
S01010087,0.7537225025697046,Income_Domain,4184.5
S01010088,0.6313437501171426,Income_Domain,5604.0
S01010089,0.16561624250430865,Income_Domain,1777.0
S01010090,0.14107216693811034,Income_Domain,3185.0
S01010091,0.7072927925634932,Income_Domain,4131.0
S01010092,0.23341329415240838,Income_Domain,387.0
S01010093,0.40985538595664806,Income_Domain,3111.5
S01010094,0.2798033201753668,Income_Domain,4299.0
S01010095,0.7216417711582598,Income_Domain,5577.0
S01010096,0.4320398642983279,Income_Domain,4629.5
S01010097,0.37250285009827755,Income_Domain,4004.0
S01010098,0.5012569760885044,Income_Domain,4780.5
S01010099,0.6818108718302491,Income_Domain,5133.0
S01010100,0.21661599078497437,Income_Domain,3831.5
S01010101,0.5233202585587584,Income_Domain,4527.0
S01010102,0.7291768601083598,Income_Domain,4911.0
S01010103,0.35528580247802993,Income_Domain,4997.0
S01010104,0.5552097465623654,Income_Domain,4079.5
S01010105,0.1461297783050813,Income_Domain,436.0
S01010106,0.07350826042509671,Income_Domain,1227.0
S01010107,0.11647297235283516,Income_Domain,784.0
S01010108,0.1525410606042596,Income_Domain,807.0
S01010109,0.17317233905879031,Income_Domain,1195.0
S01010110,0.09014545813884217,Income_Domain,204.5
S01010111,0.06967829556645075,Income_Domain,49.0
S01010112,0.14050544402796272,Income_Domain,190.0
S01010113,0.20761742506533779,Income_Domain,254.0
S01010114,0.3876777168952439,Income_Domain,31.0
S01010115,0.24890431934191773,Income_Domain,2224.0
S01010116,0.11001668902174455,Income_Domain,3522.0
S01010117,0.5487306590857751,Income_Domain,5536.0
S01010118,0.16741757995530213,Income_Domain,90.0
S01010119,0.1469306739533293,Income_Domain,647.0
S01010120,0.13577956040363912,Income_Domain,71.0
S01010121,0.24068762285742135,Income_Domain,59.0
S01010122,0.18912250824067453,Income_Domain,17.0
S01010123,0.3407893904390477,Income_Domain,168.0
S01010124,0.21181848955000962,Income_Domain,2200.0
S01010125,0.16937727617035137,Income_Domain,1448.0
S01010126,0.21153627656468332,Income_Domain,1252.0
S01010127,0.4301725962227641,Income_Domain,408.0
S01010128,0.29731952689038477,Income_Domain,50.0
S01010129,0.21293543518839414,Income_Domain,25.0
S01010130,0.3122186861970027,Income_Domain,812.0
S01010131,0.3078765179544357,Income_Domain,4046.0
S01010132,0.2652258088971722,Income_Domain,720.0
S01010133,0.39157390358027394,Income_Domain,141.0
S01010134,0.534039831686441,Income_Domain,773.0
S01010135,0.5291113692157695,Income_Domain,618.0
S01010136,0.21645480840297548,Income_Domain,2255.0
S01010137,0.4484809527163608,Income_Domain,493.0
S01010138,0.3446194555260347,Income_Domain,7.0
S01010139,0.6007118590432484,Income_Domain,623.0
S01010140,0.4610858369026106,Income_Domain,2067.0
S01010141,0.38097689065443474,Income_Domain,98.0
S01010142,0.18813212264415444,Income_Domain,386.0
S01010143,0.4851363736831504,Income_Domain,1150.0
S01010144,0.15165477247355758,Income_Domain,945.0
S01010145,0.14037514418166863,Income_Domain,1795.0
S01010146,0.17646537081580904,Income_Domain,240.0
S01010147,0.21691347852921458,Income_Domain,138.0
S01010148,0.24614728878369158,Income_Domain,294.0
S01010149,0.13984667730120964,Income_Domain,1613.0
S01010150,0.18635523836478265,Income_Domain,140.0
S01010151,0.3248130702319396,Income_Domain,193.0
S01010152,0.20263251310243463,Income_Domain,1681.0
S01010153,0.6047332093106533,Income_Domain,884.0
S01010154,0.5050998919336804,Income_Domain,640.0
S01010155,0.6162826015774865,Income_Domain,1222.0
S01010156,0.2528072349255996,Income_Domain,719.0
S01010157,0.3991444991279576,Income_Domain,106.0
S01010158,0.2971361057665445,Income_Domain,1029.0
S01010159,0.36529347400951034,Income_Domain,746.0
S01010160,0.07777461681708535,Income_Domain,124.0
S01010161,0.20582572865163892,Income_Domain,1747.0
S01010162,0.047266445478731885,Income_Domain,130.0
S01010163,0.23687493854108801,Income_Domain,105.0
S01010164,0.2829707715392074,Income_Domain,649.0
S01010165,0.09306957806319352,Income_Domain,221.0
S01010166,0.32466523490362076,Income_Domain,1614.0
S01010167,0.3592177671104283,Income_Domain,446.0
S01010168,0.05762655461261988,Income_Domain,767.0
S01010169,0.21126189480572843,Income_Domain,359.0
S01010170,0.2997800627905839,Income_Domain,551.0
S01010171,0.3660963598099133,Income_Domain,233.0
S01010172,0.12607613193014874,Income_Domain,322.0
S01010173,0.4170990424321477,Income_Domain,1964.0
S01010174,0.39741334893214914,Income_Domain,4133.0
S01010175,0.5898399899053288,Income_Domain,1158.0
S01010176,0.3958550069634179,Income_Domain,1725.0
S01010177,0.1620570444639568,Income_Domain,53.0
S01010178,0.5043259341389242,Income_Domain,212.0
S01010179,0.42890635573022146,Income_Domain,219.0
S01010180,0.1909059232917343,Income_Domain,2680.0
S01010181,0.040227236936678755,Income_Domain,189.0
S01010182,0.3983020865785085,Income_Domain,3765.0
S01010183,0.31738118127434406,Income_Domain,564.0
S01010184,0.12376645142988324,Income_Domain,696.0
S01010185,0.2983727000037861,Income_Domain,443.0
S01010186,0.3823986942034106,Income_Domain,4685.5
S01010187,0.3975255892498252,Income_Domain,3644.0
S01010188,0.3814691707507621,Income_Domain,3795.0
S01010189,0.21438350635440168,Income_Domain,5297.0
S01010190,0.23558990038048314,Income_Domain,5759.0
S01010191,0.284104264309117,Income_Domain,3721.0
S01010192,0.4439001370106351,Income_Domain,4877.0
S01010193,0.30557384430270274,Income_Domain,4506.0
S01010194,0.589216437537896,Income_Domain,1646.0
S01010195,0.5090907089600253,Income_Domain,1087.0
S01010196,0.06578370860747225,Income_Domain,890.0
S01010197,0.3807056095100851,Income_Domain,508.0
S01010198,0.40011808211175787,Income_Domain,612.0
S01010199,0.2508157679289675,Income_Domain,610.0
S01010200,0.2723369953629425,Income_Domain,1208.0
S01010201,0.2927939395726401,Income_Domain,2507.5
S01010202,0.06718772576499803,Income_Domain,162.0
S01010203,0.43874664161098137,Income_Domain,4683.0
S01010204,0.3097792702764782,Income_Domain,127.0
S01010205,0.28434320405401486,Income_Domain,532.0
S01010206,0.0869194613111566,Income_Domain,6969.0
S01010207,0.017632568902004833,Income_Domain,5.0
S01010208,0.02862322339294776,Income_Domain,1595.0
S01010209,0.3315670281682849,Income_Domain,209.0
S01010210,0.5341305918592971,Income_Domain,1639.0
S01010211,0.02682079233938096,Income_Domain,351.0
S01010212,0.08064965467273744,Income_Domain,73.0
S01010213,0.37049112136707074,Income_Domain,947.0
S01010214,0.21068999870473093,Income_Domain,3323.0
S01010215,0.02917657831741737,Income_Domain,169.0
S01010216,0.26351573136681844,Income_Domain,125.0
S01010217,0.044439025851794066,Income_Domain,232.0
S01010218,0.27243316065635886,Income_Domain,422.0
S01010219,0.24057181599891023,Income_Domain,2579.5
S01010220,0.08132609993349017,Income_Domain,5961.0
S01010221,0.13013223518706085,Income_Domain,147.0
S01010222,0.26597913366339615,Income_Domain,822.0
S01010223,0.07850064499753001,Income_Domain,654.0
S01010224,0.06233245397520507,Income_Domain,33.0
S01010225,0.1030479033326276,Income_Domain,845.0
S01010226,0.16430570589803703,Income_Domain,6969.0
S01010227,0.05426774941679598,Income_Domain,6969.0
S01010228,0.13401804661982195,Income_Domain,208.0
S01010229,0.08132824560137991,Income_Domain,960.0
S01010230,0.1340614371504788,Income_Domain,48.0
S01010231,0.1678684475912546,Income_Domain,211.0
S01010232,0.1480928869948894,Income_Domain,1497.0
S01010233,0.3753058787337914,Income_Domain,318.0
S01010234,0.4405768923004917,Income_Domain,3332.0
S01010235,0.12383495231596493,Income_Domain,4533.0
S01010236,0.28395618612460716,Income_Domain,2900.0
S01010237,0.5992556660252324,Income_Domain,3145.0
S01010238,0.4163313980982214,Income_Domain,2772.0
S01010239,0.6050043524309752,Income_Domain,875.0
S01010240,0.38837157611087386,Income_Domain,2524.5
S01010241,0.39970267415331145,Income_Domain,1926.0
S01010242,0.11608324856645875,Income_Domain,662.0
S01010243,0.16027865379179482,Income_Domain,764.0
S01010244,0.20407042348508267,Income_Domain,747.0
S01010245,0.13985167333215032,Income_Domain,3.0
S01010246,0.10828636455898404,Income_Domain,368.0
S01010247,0.3428442346666753,Income_Domain,1305.0
S01010248,0.5276257880618355,Income_Domain,4016.0
S01010249,0.3683786626017281,Income_Domain,3399.0
S01010250,0.39204327966245545,Income_Domain,4444.0
S01010251,0.48996716121375844,Income_Domain,5546.0
S01010252,0.34755116670055025,Income_Domain,2998.0
S01010253,0.28956139121938657,Income_Domain,93.0
S01010254,0.03993380326527806,Income_Domain,1311.0
S01010255,0.13163336055848876,Income_Domain,201.0
S01010256,0.30512160107062014,Income_Domain,456.5
S01010257,0.21055993717864133,Income_Domain,3565.0
S01010258,0.21840311277553587,Income_Domain,6964.0
S01010259,0.42215451432565976,Income_Domain,1794.0
S01010260,0.3636221080492936,Income_Domain,4327.0
S01010261,0.23880445442970955,Income_Domain,3473.0
S01010262,0.2666402726972387,Income_Domain,230.0
S01010263,0.15678257419799496,Income_Domain,5432.0
S01010264,0.05569505837617354,Income_Domain,2696.0
S01010265,0.2752890613856522,Income_Domain,6951.0
S01010266,0.3278685646025395,Income_Domain,4246.0
S01010267,0.1131977089403287,Income_Domain,4553.0
S01010268,0.26517213821919267,Income_Domain,3404.0
S01010269,0.2693235031601084,Income_Domain,3393.0
S01010270,0.19279454070611474,Income_Domain,432.0
S01010271,0.1553714778407631,Income_Domain,2507.5
S01010272,0.3419995886455106,Income_Domain,1000.0
S01010273,0.17962906779508744,Income_Domain,5907.0
S01010274,0.184244022270303,Income_Domain,6478.0
S01010275,0.31937554919641353,Income_Domain,6233.0
S01010276,0.10511927671470464,Income_Domain,6925.0
S01010277,0.15260009879338624,Income_Domain,887.0
S01010278,0.34850269791100513,Income_Domain,672.0
S01010279,0.6868032094353476,Income_Domain,1224.0
S01010280,0.4572797538757677,Income_Domain,3963.0
S01010281,0.2041690445947629,Income_Domain,4501.0
S01010282,0.3457951723555433,Income_Domain,1120.5
S01010283,0.41191206615929554,Income_Domain,4537.0
S01010284,0.25666789634750203,Income_Domain,5904.0
S01010285,0.6942255796078634,Income_Domain,2560.0
S01010286,0.23192285496682732,Income_Domain,6357.0
S01010287,0.426010753359708,Income_Domain,5444.0
S01010288,0.7527971890091938,Income_Domain,5871.0
S01010289,0.5985373413700631,Income_Domain,6740.0
S01010290,0.7774802428742569,Income_Domain,3114.0
S01010291,0.7988924460806041,Income_Domain,3905.0
S01010292,0.5714980090329173,Income_Domain,5696.0
S01010293,0.6226078858431067,Income_Domain,2855.0
S01010294,0.4950775747771554,Income_Domain,4811.0
S01010295,0.5359564319250882,Income_Domain,4170.0
S01010296,0.5860163530661437,Income_Domain,1295.5
S01010297,0.0670209638053699,Income_Domain,952.0
S01010298,0.2698550498222465,Income_Domain,917.0
S01010299,0.18604912095338372,Income_Domain,680.0
S01010300,0.32283900183111824,Income_Domain,1483.0
S01010301,0.13050533242458975,Income_Domain,4017.5
S01010302,0.15865855469415413,Income_Domain,965.0
S01010303,0.09632327565701071,Income_Domain,975.0
S01010304,0.18777113394199652,Income_Domain,392.0
