Datazone,year,dist_to_village_km,village_band,domain,rank
S01009758,2016,8.878745234475478,>8km,Income_Domain_Rank,4493.0
S01009759,2016,8.429486598688156,>8km,Income_Domain_Rank,129.0
S01009760,2016,8.55686283603968,>8km,Income_Domain_Rank,760.0
S01009761,2016,8.976005671181166,>8km,Income_Domain_Rank,3156.0
S01009762,2016,8.758034252444462,>8km,Income_Domain_Rank,452.0
S01009763,2016,9.245444549900398,>8km,Income_Domain_Rank,6572.0
S01009764,2016,9.22401337326066,>8km,Income_Domain_Rank,142.0
S01009765,2016,8.826782403782666,>8km,Income_Domain_Rank,1765.0
S01009766,2016,9.82133361844131,>8km,Income_Domain_Rank,2714.0
S01009767,2016,10.208163598916546,>8km,Income_Domain_Rank,207.0
S01009768,2016,10.303751434427165,>8km,Income_Domain_Rank,570.0
S01009769,2016,9.867119506223366,>8km,Income_Domain_Rank,5111.0
S01009770,2016,9.812575810781123,>8km,Income_Domain_Rank,3013.0
S01009771,2016,9.673323278551019,>8km,Income_Domain_Rank,2599.0
S01009772,2016,10.115710315643232,>8km,Income_Domain_Rank,4559.0
S01009773,2016,10.398650035656006,>8km,Income_Domain_Rank,5498.0
S01009774,2016,10.408829633180305,>8km,Income_Domain_Rank,5614.0
S01009775,2016,8.503920872280531,>8km,Income_Domain_Rank,115.0
S01009776,2016,10.45182417605265,>8km,Income_Domain_Rank,199.0
S01009777,2016,9.278535776756053,>8km,Income_Domain_Rank,743.0
S01009778,2016,9.669532983468956,>8km,Income_Domain_Rank,268.0
S01009779,2016,10.147257830849515,>8km,Income_Domain_Rank,38.0
S01009780,2016,8.814332105655305,>8km,Income_Domain_Rank,8.0
S01009781,2016,9.114294242135987,>8km,Income_Domain_Rank,289.0
S01009782,2016,8.734941772056402,>8km,Income_Domain_Rank,4537.0
S01009783,2016,9.119768582410655,>8km,Income_Domain_Rank,388.0
S01009784,2016,9.66190446401575,>8km,Income_Domain_Rank,118.0
S01009785,2016,9.661326831788166,>8km,Income_Domain_Rank,564.0
S01009786,2016,9.12716822332772,>8km,Income_Domain_Rank,94.0
S01009787,2016,9.147324105475358,>8km,Income_Domain_Rank,178.0
S01009788,2016,8.259142166717988,>8km,Income_Domain_Rank,1728.0
S01009789,2016,8.59477694821335,>8km,Income_Domain_Rank,1170.0
S01009790,2016,8.542891071145796,>8km,Income_Domain_Rank,1529.0
S01009791,2016,8.884700647201168,>8km,Income_Domain_Rank,342.0
S01009792,2016,9.96089287314854,>8km,Income_Domain_Rank,5950.0
S01009793,2016,10.399130267513764,>8km,Income_Domain_Rank,3521.0
S01009794,2016,9.49211736331534,>8km,Income_Domain_Rank,6346.0
S01009795,2016,9.601616591258146,>8km,Income_Domain_Rank,5525.0
S01009796,2016,9.937659839920913,>8km,Income_Domain_Rank,5165.0
S01009797,2016,9.874412114303174,>8km,Income_Domain_Rank,4170.0
S01009798,2016,9.543246016013113,>8km,Income_Domain_Rank,5415.0
S01009799,2016,8.17898861967047,>8km,Income_Domain_Rank,192.0
S01009800,2016,8.797637569029938,>8km,Income_Domain_Rank,1231.0
S01009801,2016,8.574611083319443,>8km,Income_Domain_Rank,1057.0
S01009802,2016,9.256244924209055,>8km,Income_Domain_Rank,1032.0
S01009803,2016,9.204661805775658,>8km,Income_Domain_Rank,269.0
S01009804,2016,9.96766649462315,>8km,Income_Domain_Rank,1157.0
S01009805,2016,9.356062552772316,>8km,Income_Domain_Rank,850.0
S01009806,2016,8.021692404561541,>8km,Income_Domain_Rank,1320.0
S01009807,2016,8.290467846543242,>8km,Income_Domain_Rank,2116.0
S01009808,2016,8.027800648448052,>8km,Income_Domain_Rank,2245.0
S01009809,2016,8.3436877473942,>8km,Income_Domain_Rank,1856.0
S01009810,2016,8.454237394846732,>8km,Income_Domain_Rank,656.0
S01009811,2016,8.646374154724107,>8km,Income_Domain_Rank,767.0
S01009812,2016,8.937979192044557,>8km,Income_Domain_Rank,1297.0
S01009813,2016,8.202623501472319,>8km,Income_Domain_Rank,65.0
S01009814,2016,8.526800672665708,>8km,Income_Domain_Rank,2831.0
S01009815,2016,8.595303733102496,>8km,Income_Domain_Rank,1559.0
S01009816,2016,8.8514843834132,>8km,Income_Domain_Rank,3992.0
S01009817,2016,9.761654502386394,>8km,Income_Domain_Rank,1566.0
S01009818,2016,9.772965957178464,>8km,Income_Domain_Rank,4670.0
S01009819,2016,8.921384592477716,>8km,Income_Domain_Rank,2303.0
S01009820,2016,9.305912760352092,>8km,Income_Domain_Rank,2186.0
S01009821,2016,9.088929452806825,>8km,Income_Domain_Rank,2910.0
S01009822,2016,10.573175605016731,>8km,Income_Domain_Rank,2281.0
S01009823,2016,10.39805824188665,>8km,Income_Domain_Rank,936.0
S01009824,2016,10.302093856123546,>8km,Income_Domain_Rank,1577.0
S01009825,2016,9.991594760169626,>8km,Income_Domain_Rank,1046.0
S01009826,2016,9.778384833493238,>8km,Income_Domain_Rank,544.0
S01009827,2016,10.186546477600235,>8km,Income_Domain_Rank,835.0
S01009828,2016,9.799055899922395,>8km,Income_Domain_Rank,252.0
S01009829,2016,9.543074117339694,>8km,Income_Domain_Rank,1121.0
S01009830,2016,9.031162211928661,>8km,Income_Domain_Rank,1875.0
S01009831,2016,9.262403126831805,>8km,Income_Domain_Rank,2414.0
S01009832,2016,9.440414727408664,>8km,Income_Domain_Rank,2160.0
S01009833,2016,9.050187471325657,>8km,Income_Domain_Rank,3032.0
S01009834,2016,8.082230711905728,>8km,Income_Domain_Rank,938.0
S01009835,2016,7.788118161089451,5–8km,Income_Domain_Rank,610.0
S01009836,2016,8.476111076559663,>8km,Income_Domain_Rank,2643.0
S01009837,2016,7.980398256554653,5–8km,Income_Domain_Rank,506.0
S01009838,2016,8.063736711888161,>8km,Income_Domain_Rank,670.0
S01009839,2016,7.945601829277749,5–8km,Income_Domain_Rank,645.0
S01009840,2016,7.602621863699684,5–8km,Income_Domain_Rank,1008.0
S01009841,2016,7.412444616574519,5–8km,Income_Domain_Rank,571.0
S01009842,2016,7.210801230817008,5–8km,Income_Domain_Rank,216.0
S01009843,2016,6.9368613060509245,5–8km,Income_Domain_Rank,62.0
S01009844,2016,7.096572519209733,5–8km,Income_Domain_Rank,89.0
S01009845,2016,7.200515086092618,5–8km,Income_Domain_Rank,1051.0
S01009846,2016,7.503782495659631,5–8km,Income_Domain_Rank,1042.0
S01009847,2016,7.837094617497686,5–8km,Income_Domain_Rank,498.0
S01009848,2016,7.456082756367067,5–8km,Income_Domain_Rank,920.0
S01009849,2016,7.216914618452328,5–8km,Income_Domain_Rank,812.0
S01009850,2016,7.651496061243552,5–8km,Income_Domain_Rank,1376.0
S01009851,2016,7.6756849460565375,5–8km,Income_Domain_Rank,636.0
S01009852,2016,6.8101517225341,5–8km,Income_Domain_Rank,2139.0
S01009853,2016,7.599888387155454,5–8km,Income_Domain_Rank,2279.0
S01009854,2016,7.508507184004923,5–8km,Income_Domain_Rank,1175.0
S01009855,2016,7.205980934430244,5–8km,Income_Domain_Rank,2472.0
S01009856,2016,7.456881145156506,5–8km,Income_Domain_Rank,1947.0
S01009857,2016,7.319156748271892,5–8km,Income_Domain_Rank,2019.0
S01009858,2016,7.623497898211871,5–8km,Income_Domain_Rank,2060.0
S01009859,2016,6.1715629838538435,5–8km,Income_Domain_Rank,250.0
S01009860,2016,6.691447724550791,5–8km,Income_Domain_Rank,187.0
S01009861,2016,6.423386908153363,5–8km,Income_Domain_Rank,314.0
S01009862,2016,5.568432305867539,5–8km,Income_Domain_Rank,352.0
S01009863,2016,5.728265278243701,5–8km,Income_Domain_Rank,899.0
S01009864,2016,6.405291985581872,5–8km,Income_Domain_Rank,789.0
S01009865,2016,6.01099834386062,5–8km,Income_Domain_Rank,1955.0
S01009866,2016,4.996695780361639,3–5km,Income_Domain_Rank,2305.0
S01009867,2016,4.6246600481493525,3–5km,Income_Domain_Rank,2387.0
S01009868,2016,4.939635080321649,3–5km,Income_Domain_Rank,2356.0
S01009869,2016,5.200822262653359,5–8km,Income_Domain_Rank,2567.0
S01009870,2016,5.405709170290127,5–8km,Income_Domain_Rank,1432.0
S01009871,2016,4.918710356157612,3–5km,Income_Domain_Rank,672.0
S01009872,2016,5.395686818332769,5–8km,Income_Domain_Rank,1749.0
S01009873,2016,5.97450938591218,5–8km,Income_Domain_Rank,1687.0
S01009874,2016,6.247242326735453,5–8km,Income_Domain_Rank,1558.0
S01009875,2016,3.9773775115746455,3–5km,Income_Domain_Rank,338.0
S01009876,2016,4.265768341084282,3–5km,Income_Domain_Rank,317.0
S01009877,2016,4.581923769353713,3–5km,Income_Domain_Rank,4245.0
S01009878,2016,4.0782027029403105,3–5km,Income_Domain_Rank,932.0
S01009879,2016,5.262894741997616,5–8km,Income_Domain_Rank,4930.0
S01009880,2016,5.45632156504046,5–8km,Income_Domain_Rank,2723.0
S01009881,2016,3.698446161061972,3–5km,Income_Domain_Rank,1423.0
S01009882,2016,3.5742269313895654,3–5km,Income_Domain_Rank,2242.0
S01009883,2016,3.8459691439916677,3–5km,Income_Domain_Rank,2386.0
S01009884,2016,3.8924392069073015,3–5km,Income_Domain_Rank,1510.0
S01009885,2016,4.144006494795273,3–5km,Income_Domain_Rank,2065.0
S01009886,2016,4.125704049912492,3–5km,Income_Domain_Rank,874.0
S01009887,2016,3.2610421963455396,3–5km,Income_Domain_Rank,531.0
S01009888,2016,3.353648817616333,3–5km,Income_Domain_Rank,733.0
S01009889,2016,3.169881462644409,3–5km,Income_Domain_Rank,1001.0
S01009890,2016,3.103739361536889,3–5km,Income_Domain_Rank,715.0
S01009891,2016,3.4430255624797064,3–5km,Income_Domain_Rank,1705.0
S01009892,2016,3.1757724677530255,3–5km,Income_Domain_Rank,281.0
S01009893,2016,3.4448498627153454,3–5km,Income_Domain_Rank,691.0
S01009894,2016,2.973976580443289,1–3km,Income_Domain_Rank,541.0
S01009895,2016,2.911453365270314,1–3km,Income_Domain_Rank,392.0
S01009896,2016,2.7708676819849574,1–3km,Income_Domain_Rank,407.0
S01009897,2016,2.8524558195956162,1–3km,Income_Domain_Rank,1462.0
S01009898,2016,2.576607400353634,1–3km,Income_Domain_Rank,185.0
S01009899,2016,4.264165113029136,3–5km,Income_Domain_Rank,2640.0
S01009900,2016,4.049912663783469,3–5km,Income_Domain_Rank,3748.0
S01009901,2016,4.011376956255291,3–5km,Income_Domain_Rank,4060.0
S01009902,2016,3.029234050001935,3–5km,Income_Domain_Rank,889.0
S01009903,2016,3.3753065253837224,3–5km,Income_Domain_Rank,2255.0
S01009904,2016,3.8147048942936608,3–5km,Income_Domain_Rank,2261.0
S01009905,2016,3.5567282502281414,3–5km,Income_Domain_Rank,1889.0
S01009906,2016,3.609826623242318,3–5km,Income_Domain_Rank,1915.0
S01009907,2016,3.68829515057688,3–5km,Income_Domain_Rank,1274.0
S01009908,2016,4.008554442543733,3–5km,Income_Domain_Rank,3397.0
S01009909,2016,4.118141672292617,3–5km,Income_Domain_Rank,3154.0
S01009910,2016,3.706471351292471,3–5km,Income_Domain_Rank,3389.0
S01009911,2016,4.34794449724026,3–5km,Income_Domain_Rank,4056.0
S01009912,2016,4.50238528715083,3–5km,Income_Domain_Rank,3970.0
S01009913,2016,6.330913987747656,5–8km,Income_Domain_Rank,4560.0
S01009914,2016,5.36460161831423,5–8km,Income_Domain_Rank,4395.0
S01009915,2016,4.657619144222339,3–5km,Income_Domain_Rank,4155.0
S01009916,2016,5.202480104200284,5–8km,Income_Domain_Rank,3498.0
S01009917,2016,5.018656500410374,5–8km,Income_Domain_Rank,5259.0
S01009918,2016,5.312901402591817,5–8km,Income_Domain_Rank,4984.0
S01009919,2016,4.844006674200371,3–5km,Income_Domain_Rank,2145.0
S01009920,2016,4.626754067209608,3–5km,Income_Domain_Rank,4238.0
S01009921,2016,4.422670187540336,3–5km,Income_Domain_Rank,3766.0
S01009922,2016,5.174528736888294,5–8km,Income_Domain_Rank,4512.0
S01009923,2016,4.472059345044503,3–5km,Income_Domain_Rank,3663.0
S01009924,2016,4.59987091925896,3–5km,Income_Domain_Rank,2617.0
S01009925,2016,4.781046619680852,3–5km,Income_Domain_Rank,4025.0
S01009926,2016,4.9718868719453795,3–5km,Income_Domain_Rank,2688.0
S01009927,2016,4.91205828589794,3–5km,Income_Domain_Rank,3005.0
S01009928,2016,4.595862462102124,3–5km,Income_Domain_Rank,5976.0
S01009929,2016,4.379560151099978,3–5km,Income_Domain_Rank,4832.0
S01009930,2016,4.370484300720609,3–5km,Income_Domain_Rank,3436.0
S01009931,2016,4.708858676150494,3–5km,Income_Domain_Rank,5253.0
S01009932,2016,5.040044178794051,5–8km,Income_Domain_Rank,3202.0
S01009933,2016,5.4388488001520905,5–8km,Income_Domain_Rank,638.0
S01009934,2016,5.618193075064524,5–8km,Income_Domain_Rank,3693.0
S01009935,2016,5.747272759205034,5–8km,Income_Domain_Rank,148.0
S01009936,2016,5.436844264152839,5–8km,Income_Domain_Rank,775.0
S01009937,2016,7.305376369342362,5–8km,Income_Domain_Rank,3448.0
S01009938,2016,6.401242194820943,5–8km,Income_Domain_Rank,587.0
S01009939,2016,7.770414898228461,5–8km,Income_Domain_Rank,106.0
S01009940,2016,8.108546519122914,>8km,Income_Domain_Rank,179.0
S01009941,2016,7.306384305077518,5–8km,Income_Domain_Rank,2649.0
S01009942,2016,7.600171247415968,5–8km,Income_Domain_Rank,327.0
S01009943,2016,7.877548456589213,5–8km,Income_Domain_Rank,368.0
S01009944,2016,6.477230658645143,5–8km,Income_Domain_Rank,1556.0
S01009945,2016,7.050280083246364,5–8km,Income_Domain_Rank,413.0
S01009946,2016,6.712618015667557,5–8km,Income_Domain_Rank,1695.0
S01009947,2016,6.80876712546535,5–8km,Income_Domain_Rank,1328.0
S01009948,2016,6.232927251064721,5–8km,Income_Domain_Rank,245.0
S01009949,2016,5.7971343176206505,5–8km,Income_Domain_Rank,2001.0
S01009950,2016,5.7543008413144685,5–8km,Income_Domain_Rank,6413.0
S01009951,2016,5.428368183818622,5–8km,Income_Domain_Rank,6314.0
S01009952,2016,5.549810977544543,5–8km,Income_Domain_Rank,5292.0
S01009953,2016,6.00945621283712,5–8km,Income_Domain_Rank,4228.0
S01009954,2016,6.4365451109481,5–8km,Income_Domain_Rank,1825.0
S01009955,2016,4.716661960721995,3–5km,Income_Domain_Rank,2799.0
S01009956,2016,5.065499736462852,5–8km,Income_Domain_Rank,2135.0
S01009957,2016,5.023887106856506,5–8km,Income_Domain_Rank,6297.0
S01009958,2016,4.566027739586936,3–5km,Income_Domain_Rank,5661.0
S01009959,2016,5.441844672608147,5–8km,Income_Domain_Rank,4858.0
S01009960,2016,5.324134849996807,5–8km,Income_Domain_Rank,4622.0
S01009961,2016,4.999210080962067,3–5km,Income_Domain_Rank,3589.0
S01009962,2016,5.057582442006983,5–8km,Income_Domain_Rank,2940.0
S01009963,2016,4.772354897729709,3–5km,Income_Domain_Rank,5707.0
S01009964,2016,4.522779605216502,3–5km,Income_Domain_Rank,4422.0
S01009965,2016,4.586628182077333,3–5km,Income_Domain_Rank,4583.0
S01009966,2016,4.28215492700049,3–5km,Income_Domain_Rank,5644.0
S01009967,2016,4.451367458970489,3–5km,Income_Domain_Rank,5730.0
S01009968,2016,4.0669402485064285,3–5km,Income_Domain_Rank,4466.0
S01009969,2016,6.389523159466997,5–8km,Income_Domain_Rank,5015.0
S01009970,2016,4.471851068792278,3–5km,Income_Domain_Rank,96.0
S01009971,2016,5.295813349402162,5–8km,Income_Domain_Rank,332.0
S01009972,2016,5.586796121537745,5–8km,Income_Domain_Rank,1234.0
S01009973,2016,5.195554216292418,5–8km,Income_Domain_Rank,2136.0
S01009974,2016,4.846915082216888,3–5km,Income_Domain_Rank,277.0
S01009975,2016,5.015272162232031,5–8km,Income_Domain_Rank,18.0
S01009976,2016,4.709191190728235,3–5km,Income_Domain_Rank,101.0
S01009977,2016,4.703595772414553,3–5km,Income_Domain_Rank,41.0
S01009978,2016,4.383760084069284,3–5km,Income_Domain_Rank,156.0
S01009979,2016,4.680009981188163,3–5km,Income_Domain_Rank,266.0
S01009980,2016,4.262812271284008,3–5km,Income_Domain_Rank,170.0
S01009981,2016,3.9610811733349727,3–5km,Income_Domain_Rank,263.0
S01009982,2016,3.4024650597102797,3–5km,Income_Domain_Rank,747.0
S01009983,2016,3.9468651414977374,3–5km,Income_Domain_Rank,111.0
S01009984,2016,3.8339459118851633,3–5km,Income_Domain_Rank,1015.0
S01009985,2016,4.085454632293458,3–5km,Income_Domain_Rank,114.0
S01009986,2016,4.034337658552878,3–5km,Income_Domain_Rank,54.0
S01009987,2016,4.5573283039919055,3–5km,Income_Domain_Rank,367.0
S01009988,2016,4.252340322367866,3–5km,Income_Domain_Rank,380.0
S01009989,2016,4.099118404474026,3–5km,Income_Domain_Rank,1774.0
S01009990,2016,3.876625152771491,3–5km,Income_Domain_Rank,2385.0
S01009991,2016,3.5944213079393026,3–5km,Income_Domain_Rank,2132.0
S01009992,2016,3.7886658628737973,3–5km,Income_Domain_Rank,459.0
S01009993,2016,3.6220645582069633,3–5km,Income_Domain_Rank,2834.0
S01009994,2016,3.5918468163306883,3–5km,Income_Domain_Rank,2804.0
S01009995,2016,3.237983177992973,3–5km,Income_Domain_Rank,2965.0
S01009996,2016,3.312218733468227,3–5km,Income_Domain_Rank,1961.0
S01009997,2016,3.099071613541644,3–5km,Income_Domain_Rank,2461.0
S01009998,2016,3.5922030762632775,3–5km,Income_Domain_Rank,3407.0
S01009999,2016,3.1175343385323204,3–5km,Income_Domain_Rank,5032.0
S01010000,2016,2.7496678866898647,1–3km,Income_Domain_Rank,2657.0
S01010001,2016,2.9221745073747085,1–3km,Income_Domain_Rank,1775.0
S01010002,2016,2.905278637298367,1–3km,Income_Domain_Rank,3175.0
S01010003,2016,3.077323876156121,3–5km,Income_Domain_Rank,3877.0
S01010004,2016,3.5794383538259478,3–5km,Income_Domain_Rank,4797.0
S01010005,2016,4.149074545491643,3–5km,Income_Domain_Rank,1322.0
S01010006,2016,3.9237558880440027,3–5km,Income_Domain_Rank,2013.0
S01010007,2016,3.641555608857343,3–5km,Income_Domain_Rank,4516.0
S01010008,2016,4.020263352070921,3–5km,Income_Domain_Rank,2892.0
S01010009,2016,4.350354201600254,3–5km,Income_Domain_Rank,1828.0
S01010010,2016,4.006022053424582,3–5km,Income_Domain_Rank,4862.0
S01010011,2016,3.673916689491478,3–5km,Income_Domain_Rank,1101.0
S01010012,2016,3.2800202750917875,3–5km,Income_Domain_Rank,3456.0
S01010013,2016,3.3662723148508165,3–5km,Income_Domain_Rank,2176.0
S01010014,2016,3.3273481467031663,3–5km,Income_Domain_Rank,2434.0
S01010015,2016,3.7262118484028193,3–5km,Income_Domain_Rank,3892.0
S01010016,2016,2.4928393300156197,1–3km,Income_Domain_Rank,1445.0
S01010017,2016,2.2513592826005357,1–3km,Income_Domain_Rank,377.0
S01010018,2016,2.310133984232771,1–3km,Income_Domain_Rank,1464.0
S01010019,2016,2.0498636385905367,1–3km,Income_Domain_Rank,167.0
S01010020,2016,2.5837454022640425,1–3km,Income_Domain_Rank,1415.0
S01010021,2016,2.3893267790399007,1–3km,Income_Domain_Rank,433.0
S01010022,2016,1.794205077550876,1–3km,Income_Domain_Rank,859.0
S01010023,2016,2.0881684672055667,1–3km,Income_Domain_Rank,588.0
S01010024,2016,2.03125914186606,1–3km,Income_Domain_Rank,1191.0
S01010025,2016,2.462104457853974,1–3km,Income_Domain_Rank,215.0
S01010026,2016,2.2673624340276888,1–3km,Income_Domain_Rank,398.0
S01010027,2016,2.528800583103848,1–3km,Income_Domain_Rank,2460.0
S01010028,2016,2.1419601569723485,1–3km,Income_Domain_Rank,139.0
S01010029,2016,2.3755809520108175,1–3km,Income_Domain_Rank,5.0
S01010030,2016,2.710905778636529,1–3km,Income_Domain_Rank,1974.0
S01010031,2016,4.161188446054245,3–5km,Income_Domain_Rank,2488.0
S01010032,2016,3.548971682849182,3–5km,Income_Domain_Rank,642.0
S01010033,2016,2.9677973252791325,1–3km,Income_Domain_Rank,598.0
S01010034,2016,2.990105599562833,1–3km,Income_Domain_Rank,158.0
S01010035,2016,3.2026520863879204,3–5km,Income_Domain_Rank,3222.0
S01010036,2016,3.8345388672235443,3–5km,Income_Domain_Rank,5362.0
S01010037,2016,1.850204802977029,1–3km,Income_Domain_Rank,334.0
S01010038,2016,2.0583297696247134,1–3km,Income_Domain_Rank,913.0
S01010039,2016,2.3643275547954588,1–3km,Income_Domain_Rank,3422.0
S01010040,2016,1.713623536092081,1–3km,Income_Domain_Rank,2016.0
S01010041,2016,2.5225874095009777,1–3km,Income_Domain_Rank,1526.0
S01010042,2016,1.6262354020227794,1–3km,Income_Domain_Rank,2873.0
S01010043,2016,1.2794993005193467,1–3km,Income_Domain_Rank,304.0
S01010044,2016,1.2079285280375114,1–3km,Income_Domain_Rank,776.0
S01010045,2016,1.0033767396521034,1–3km,Income_Domain_Rank,100.0
S01010046,2016,0.7353035226427478,<1km,Income_Domain_Rank,98.0
S01010047,2016,0.8551362049521218,<1km,Income_Domain_Rank,91.0
S01010048,2016,0.16676853714987874,<1km,Income_Domain_Rank,77.0
S01010049,2016,1.4340405025118563,1–3km,Income_Domain_Rank,126.0
S01010050,2016,0.522826369561991,<1km,Income_Domain_Rank,3.0
S01010051,2016,1.0838002247777458,1–3km,Income_Domain_Rank,466.0
S01010052,2016,1.2321598086844707,1–3km,Income_Domain_Rank,457.0
S01010053,2016,0.6537034106752148,<1km,Income_Domain_Rank,390.0
S01010054,2016,0.8269973663568592,<1km,Income_Domain_Rank,119.0
S01010055,2016,1.4057245221711823,1–3km,Income_Domain_Rank,137.0
S01010056,2016,1.8886123564375816,1–3km,Income_Domain_Rank,460.0
S01010057,2016,1.6098464553424068,1–3km,Income_Domain_Rank,802.0
S01010058,2016,1.3535413049499307,1–3km,Income_Domain_Rank,582.0
S01010059,2016,1.8334752391092046,1–3km,Income_Domain_Rank,1660.0
S01010060,2016,1.4295855700306064,1–3km,Income_Domain_Rank,671.0
S01010061,2016,2.585971225502302,1–3km,Income_Domain_Rank,2353.0
S01010062,2016,2.4440888418637554,1–3km,Income_Domain_Rank,854.0
S01010063,2016,2.2595292549370614,1–3km,Income_Domain_Rank,276.0
S01010064,2016,2.001513699392587,1–3km,Income_Domain_Rank,1474.0
S01010065,2016,1.724959114514659,1–3km,Income_Domain_Rank,507.0
S01010066,2016,1.3166092159736247,1–3km,Income_Domain_Rank,219.0
S01010067,2016,1.0909585679492124,1–3km,Income_Domain_Rank,95.0
S01010068,2016,0.7941697198193436,<1km,Income_Domain_Rank,1194.0
S01010069,2016,2.8441078834960187,1–3km,Income_Domain_Rank,3750.0
S01010070,2016,2.8175470916251943,1–3km,Income_Domain_Rank,4843.0
S01010071,2016,2.769551811235716,1–3km,Income_Domain_Rank,2143.0
S01010072,2016,2.863687452257376,1–3km,Income_Domain_Rank,2606.0
S01010073,2016,3.1608701700695936,3–5km,Income_Domain_Rank,3490.0
S01010074,2016,3.523710411187888,3–5km,Income_Domain_Rank,3121.0
S01010075,2016,3.9294962652147833,3–5km,Income_Domain_Rank,1252.0
S01010076,2016,3.673095296877412,3–5km,Income_Domain_Rank,1730.0
S01010077,2016,3.4479009657806983,3–5km,Income_Domain_Rank,960.0
S01010078,2016,4.946497657298354,3–5km,Income_Domain_Rank,5285.0
S01010079,2016,4.484139023327109,3–5km,Income_Domain_Rank,5873.0
S01010080,2016,3.8380066614254544,3–5km,Income_Domain_Rank,5282.0
S01010081,2016,4.207479809572996,3–5km,Income_Domain_Rank,4578.0
S01010082,2016,4.224159977109945,3–5km,Income_Domain_Rank,3509.0
S01010083,2016,5.2847912985124585,5–8km,Income_Domain_Rank,997.0
S01010084,2016,5.510825097770875,5–8km,Income_Domain_Rank,1017.0
S01010085,2016,5.430002498807174,5–8km,Income_Domain_Rank,4148.0
S01010086,2016,5.847865746540049,5–8km,Income_Domain_Rank,547.0
S01010087,2016,4.947039231245943,3–5km,Income_Domain_Rank,4129.0
S01010088,2016,7.065418041194921,5–8km,Income_Domain_Rank,5529.0
S01010089,2016,6.528710885047473,5–8km,Income_Domain_Rank,973.0
S01010090,2016,6.5809816634170835,5–8km,Income_Domain_Rank,3564.0
S01010091,2016,5.1710292545178955,5–8km,Income_Domain_Rank,4294.0
S01010092,2016,6.175560720223219,5–8km,Income_Domain_Rank,465.0
S01010093,2016,6.1379061051567945,5–8km,Income_Domain_Rank,2429.0
S01010094,2016,5.970533925197657,5–8km,Income_Domain_Rank,3596.0
S01010095,2016,5.741691154231885,5–8km,Income_Domain_Rank,5600.0
S01010096,2016,5.409728981941339,5–8km,Income_Domain_Rank,5290.0
S01010097,2016,4.6968062763028176,3–5km,Income_Domain_Rank,3630.0
S01010098,2016,5.147388802820106,5–8km,Income_Domain_Rank,5345.0
S01010099,2016,5.499389336853217,5–8km,Income_Domain_Rank,4667.0
S01010100,2016,6.94235459412375,5–8km,Income_Domain_Rank,3269.0
S01010101,2016,6.5434378030146805,5–8km,Income_Domain_Rank,3861.0
S01010102,2016,6.20701439298818,5–8km,Income_Domain_Rank,4950.0
S01010103,2016,6.107143681356165,5–8km,Income_Domain_Rank,5079.0
S01010104,2016,6.901593756437752,5–8km,Income_Domain_Rank,4396.0
S01010105,2016,7.582816030375326,5–8km,Income_Domain_Rank,1667.0
S01010106,2016,7.23599337931964,5–8km,Income_Domain_Rank,1270.0
S01010107,2016,6.944173106180903,5–8km,Income_Domain_Rank,293.0
S01010108,2016,7.589259976273456,5–8km,Income_Domain_Rank,900.0
S01010109,2016,8.061919809207955,>8km,Income_Domain_Rank,1000.0
S01010110,2016,6.857916081939985,5–8km,Income_Domain_Rank,174.0
S01010111,2016,7.3430387865997755,5–8km,Income_Domain_Rank,26.0
S01010112,2016,6.638541556667768,5–8km,Income_Domain_Rank,165.0
S01010113,2016,6.277208665983847,5–8km,Income_Domain_Rank,385.0
S01010114,2016,5.887179212819276,5–8km,Income_Domain_Rank,135.0
S01010115,2016,5.569834824615601,5–8km,Income_Domain_Rank,1808.0
S01010116,2016,5.3313439096695365,5–8km,Income_Domain_Rank,2130.0
S01010117,2016,6.510675213742361,5–8km,Income_Domain_Rank,4110.0
S01010118,2016,5.134258031153123,5–8km,Income_Domain_Rank,10.0
S01010119,2016,5.688916416266246,5–8km,Income_Domain_Rank,1318.0
S01010120,2016,5.394527452692953,5–8km,Income_Domain_Rank,59.0
S01010121,2016,5.697569293829443,5–8km,Income_Domain_Rank,21.0
S01010122,2016,6.134676756956657,5–8km,Income_Domain_Rank,13.0
S01010123,2016,5.251396373093374,5–8km,Income_Domain_Rank,370.0
S01010124,2016,4.776186411365461,3–5km,Income_Domain_Rank,2036.0
S01010125,2016,4.879673054885365,3–5km,Income_Domain_Rank,644.0
S01010126,2016,4.259051778490175,3–5km,Income_Domain_Rank,803.0
S01010127,2016,4.568345514687996,3–5km,Income_Domain_Rank,1503.0
S01010128,2016,4.577588157960795,3–5km,Income_Domain_Rank,104.0
S01010129,2016,4.785991889633413,3–5km,Income_Domain_Rank,52.0
S01010130,2016,4.815019435951898,3–5km,Income_Domain_Rank,499.0
S01010131,2016,3.9323884744302386,3–5km,Income_Domain_Rank,4066.0
S01010132,2016,2.7630143408682692,1–3km,Income_Domain_Rank,353.0
S01010133,2016,3.1304423716168883,3–5km,Income_Domain_Rank,242.0
S01010134,2016,3.394579390396964,3–5km,Income_Domain_Rank,875.0
S01010135,2016,3.5508015655030167,3–5km,Income_Domain_Rank,704.0
S01010136,2016,3.7481741191907725,3–5km,Income_Domain_Rank,2039.0
S01010137,2016,3.5708777442489565,3–5km,Income_Domain_Rank,346.0
S01010138,2016,3.676945219555312,3–5km,Income_Domain_Rank,19.0
